step,time,intersection_id,total_queue_length,average_waiting_time,north_queue,south_queue,east_queue,west_queue,current_phase,signal_state,green_duration,throughput
274,1370,0,25,15.590980874945506,6,9,6,4,east_west,GREEN,30,2701
274,1370,1,3,12.712564175504292,1,2,0,0,east_west,GREEN,30,1055
274,1370,2,15,14.025888685084176,7,8,0,0,east_west,GREEN,30,1866
274,1370,3,14,14.630992337289896,7,4,3,0,east_west,GREEN,30,2187
275,1375,0,19,15.546826812684516,7,12,0,0,east_west,GREEN,30,2715
275,1375,1,4,12.664325173471516,2,2,0,0,east_west,GREEN,30,1059
275,1375,2,16,13.994712833326142,7,9,0,0,east_west,GREEN,30,1870
275,1375,3,18,14.592557125400477,10,8,0,0,east_west,GREEN,30,2194
276,1380,0,23,15.529103810581807,9,14,0,0,east_west,GREEN,30,2718
276,1380,1,4,12.651596762036208,2,2,0,0,east_west,GREEN,30,1060
276,1380,2,22,13.97172220680891,11,11,0,0,east_west,GREEN,30,1873
276,1380,3,20,14.55170751109142,10,10,0,0,east_west,GREEN,30,2200
277,1385,0,30,15.476005021698105,11,19,0,0,east_west,GREEN,30,2727
277,1385,1,5,12.638965514046971,3,2,0,0,east_west,GREEN,30,1061
277,1385,2,25,13.941485151682436,12,13,0,0,east_west,GREEN,30,1877
277,1385,3,23,14.491565484380192,11,12,0,0,east_west,GREEN,30,2209
278,1390,0,34,15.45861654700141,15,19,0,0,east_west,YELLOW,30,2730
278,1390,1,7,12.60436109755092,3,4,0,0,east_west,YELLOW,30,1064
278,1390,2,31,13.895874658271023,13,18,0,0,east_west,YELLOW,30,1883
278,1390,3,27,14.471763399455796,13,14,0,0,east_west,YELLOW,30,2212
279,1395,0,43,15.45861654700141,17,21,0,5,north_south,GREEN,30,2730
279,1395,1,10,12.60436109755092,4,6,0,0,north_south,GREEN,30,1064
279,1395,2,42,13.895874658271023,17,21,2,2,north_south,GREEN,30,1883
279,1395,3,38,14.471763399455796,16,20,1,1,north_south,GREEN,30,2212
280,1400,0,36,15.576373315906116,9,16,4,7,north_south,GREEN,30,2750
280,1400,1,1,12.649937238087901,0,0,1,0,north_south,GREEN,30,1075
280,1400,2,29,14.093542658231815,12,13,2,2,north_south,GREEN,30,1903
280,1400,3,27,14.611120639813965,7,14,4,2,north_south,GREEN,30,2232
281,1405,0,23,15.587851704017469,0,6,5,12,north_south,GREEN,30,2769
281,1405,1,4,12.604533941775095,0,0,2,2,north_south,GREEN,30,1079
281,1405,2,18,14.094997836465222,3,6,6,3,north_south,GREEN,30,1923
281,1405,3,16,14.59131364929334,0,6,5,5,north_south,GREEN,30,2250
282,1410,0,22,15.56316911264892,0,0,6,16,north_south,GREEN,30,2778
282,1410,1,8,12.592861139404619,0,0,4,4,north_south,GREEN,30,1080
282,1410,2,12,14.055911265515515,0,0,8,4,north_south,GREEN,30,1934
282,1410,3,15,14.538729362602666,0,0,8,7,north_south,GREEN,30,2262
283,1415,0,28,15.503588451767877,0,0,10,18,north_south,GREEN,30,2789
283,1415,1,11,12.581278127821607,0,0,5,6,north_south,GREEN,30,1081
283,1415,2,15,14.014951903375596,0,0,9,6,north_south,GREEN,30,1940
283,1415,3,19,14.526203648057951,0,0,11,8,north_south,GREEN,30,2264
284,1420,0,34,15.488035128871593,0,0,12,22,north_south,GREEN,30,2792
284,1420,1,13,12.547733720767019,0,0,6,7,north_south,GREEN,30,1084
284,1420,2,19,13.98721244306942,0,0,9,10,north_south,GREEN,30,1944
284,1420,3,22,14.494324147370097,0,0,12,10,north_south,GREEN,30,2269
285,1425,0,46,15.467005359909349,0,0,21,25,north_south,YELLOW,30,2796
285,1425,1,16,12.536819263179085,0,0,7,9,north_south,YELLOW,30,1085
285,1425,2,25,13.960572764585663,0,0,14,11,north_south,YELLOW,30,1948
285,1425,3,23,14.463258174533681,0,0,12,11,north_south,YELLOW,30,2274
286,1430,0,57,15.467005359909349,5,2,24,26,east_west,GREEN,30,2796
286,1430,1,19,12.536819263179085,3,0,7,9,east_west,GREEN,30,1085
286,1430,2,30,13.960572764585663,1,2,15,12,east_west,GREEN,30,1948
286,1430,3,35,14.463258174533681,0,7,13,15,east_west,GREEN,30,2274
287,1435,0,51,15.588713180973219,11,5,18,17,east_west,GREEN,30,2816
287,1435,1,4,12.658089271729143,3,1,0,0,east_west,GREEN,30,1102
287,1435,2,18,14.074201863680623,1,5,5,7,east_west,GREEN,30,1968
287,1435,3,19,14.577375181481452,0,8,5,6,east_west,GREEN,30,2294
288,1440,0,42,15.635419954162192,13,9,9,11,east_west,GREEN,30,2836
288,1440,1,4,12.612248593402573,3,1,0,0,east_west,GREEN,30,1106
288,1440,2,15,14.037773468026284,4,11,0,0,east_west,GREEN,30,1981
288,1440,3,11,14.540651026151345,2,9,0,0,east_west,GREEN,30,2308
289,1445,0,27,15.615201552705187,13,10,2,2,east_west,GREEN,30,2856
289,1445,1,9,12.601247275879517,4,5,0,0,east_west,GREEN,30,1107
289,1445,2,20,14.015509619174907,6,14,0,0,east_west,GREEN,30,1984
289,1445,3,13,14.521273796298228,4,9,0,0,east_west,GREEN,30,2311
290,1450,0,29,15.584729151006394,17,12,0,0,east_west,GREEN,30,2863
290,1450,1,10,12.588986721288677,5,5,0,0,east_west,GREEN,30,1108
290,1450,2,22,13.9937434243259,7,15,0,0,east_west,GREEN,30,1987
290,1450,3,17,14.50848822041654,6,11,0,0,east_west,GREEN,30,2313
291,1455,0,34,15.56750791136385,20,14,0,0,east_west,GREEN,30,2866
291,1455,1,14,12.55505079107217,6,8,0,0,east_west,GREEN,30,1111
291,1455,2,24,13.971423549630458,8,16,0,0,east_west,GREEN,30,1990
291,1455,3,23,14.489344759236692,9,14,0,0,east_west,GREEN,30,2316
292,1460,0,43,15.534391218978055,22,21,0,0,east_west,YELLOW,30,2872
292,1460,1,14,12.497613487212439,6,8,0,0,east_west,YELLOW,30,1116
292,1460,2,27,13.935211671500902,8,19,0,0,east_west,YELLOW,30,1995
292,1460,3,30,14.470307167487007,12,18,0,0,east_west,YELLOW,30,2319
293,1465,0,52,15.534391218978055,23,24,3,2,north_south,GREEN,30,2872
293,1465,1,20,12.497613487212439,7,10,1,2,north_south,GREEN,30,1116
293,1465,2,35,13.935211671500902,9,21,2,3,north_south,GREEN,30,1995
293,1465,3,36,14.470307167487007,14,19,1,2,north_south,GREEN,30,2319
294,1470,0,44,15.666896001425274,15,15,7,7,north_south,GREEN,30,2892
294,1470,1,8,12.640592640728098,0,0,4,4,north_south,GREEN,30,1133
294,1470,2,22,14.085440442638264,0,12,4,6,north_south,GREEN,30,2014
294,1470,3,26,14.591321713069725,5,12,2,7,north_south,GREEN,30,2339
295,1475,0,34,15.71170513961435,7,9,10,8,north_south,GREEN,30,2912
295,1475,1,9,12.619364532215002,0,0,4,5,north_south,GREEN,30,1135
295,1475,2,16,14.126487193136272,0,4,4,8,north_south,GREEN,30,2024
295,1475,3,15,14.584400359515492,0,4,3,8,north_south,GREEN,30,2355
296,1480,0,28,15.672728151295388,0,2,15,11,north_south,GREEN,30,2931
296,1480,1,11,12.619364532215002,0,0,5,6,north_south,GREEN,30,1135
296,1480,2,16,14.082439895719038,0,0,4,12,north_south,GREEN,30,2033
296,1480,3,15,14.549981054757865,0,0,5,10,north_south,GREEN,30,2363
297,1485,0,30,15.640513626749602,0,0,16,14,north_south,GREEN,30,2938
297,1485,1,14,12.59739148640272,0,0,8,6,north_south,GREEN,30,1137
297,1485,2,21,14.056199916110867,0,0,7,14,north_south,GREEN,30,2037
297,1485,3,19,14.532306062031825,0,0,9,10,north_south,GREEN,30,2366
298,1490,0,37,15.604174626399283,0,0,20,17,north_south,GREEN,30,2945
298,1490,1,18,12.56427831030389,0,0,9,9,north_south,GREEN,30,1140
298,1490,2,23,14.029818008771333,0,0,8,15,north_south,GREEN,30,2041
298,1490,3,22,14.508570432271334,0,0,10,12,north_south,GREEN,30,2370
299,1495,0,44,15.57933927408928,0,0,23,21,north_south,YELLOW,30,2950
299,1495,1,19,12.530896270279111,0,0,10,9,north_south,YELLOW,30,1143
299,1495,2,24,14.016358453496323,0,0,8,16,north_south,YELLOW,30,2043
299,1495,3,24,14.491602279405093,0,0,11,13,north_south,YELLOW,30,2373
300,1500,0,51,15.57933927408928,2,1,25,23,east_west,GREEN,30,2950
300,1500,1,27,12.530896270279111,2,1,12,12,east_west,GREEN,30,1143
300,1500,2,29,14.016358453496323,1,2,8,18,east_west,GREEN,30,2043
300,1500,3,38,14.491602279405093,3,4,16,15,east_west,GREEN,30,2373
301,1505,0,44,15.710659669967658,5,4,19,16,east_west,GREEN,30,2970
301,1505,1,11,12.756301955298738,3,1,3,4,east_west,GREEN,30,1163
301,1505,2,16,14.16024171483158,3,4,0,9,east_west,GREEN,30,2061
301,1505,3,28,14.611602842996641,4,6,8,10,east_west,GREEN,30,2393
302,1510,0,31,15.761656718088016,5,6,13,7,east_west,GREEN,30,2990
302,1510,1,5,12.692550720973685,4,1,0,0,east_west,GREEN,30,1173
302,1510,2,13,14.146948819749191,5,7,0,1,east_west,GREEN,30,2074
302,1510,3,21,14.55892438028891,11,8,0,2,east_west,GREEN,30,2413
303,1515,0,22,15.727197831664764,6,8,7,1,east_west,GREEN,30,3010
303,1515,1,5,12.669709629292651,4,1,0,0,east_west,GREEN,30,1175
303,1515,2,16,14.099858541980653,8,8,0,0,east_west,GREEN,30,2081
303,1515,3,26,14.525876554610877,14,12,0,0,east_west,GREEN,30,2419
304,1520,0,18,15.665790996744683,9,9,0,0,east_west,GREEN,30,3025
304,1520,1,7,12.636799754429648,5,2,0,0,east_west,GREEN,30,1178
304,1520,2,21,14.078815697272152,11,10,0,0,east_west,GREEN,30,2084
304,1520,3,31,14.507522105319058,15,16,0,0,east_west,GREEN,30,2422
305,1525,0,26,15.64948049086254,14,12,0,0,east_west,GREEN,30,3028
305,1525,1,8,12.614571825422056,6,2,0,0,east_west,GREEN,30,1180
305,1525,2,24,14.064746718983475,12,12,0,0,east_west,GREEN,30,2086
305,1525,3,38,14.47723514061994,18,20,0,0,east_west,GREEN,30,2427
306,1530,0,30,15.606055377121582,16,14,0,0,east_west,YELLOW,30,3036
306,1530,1,9,12.582332655954627,7,2,0,0,east_west,YELLOW,30,1183
306,1530,2,31,14.037303394260391,16,15,0,0,east_west,YELLOW,30,2090
306,1530,3,43,14.435314656957043,20,23,0,0,east_west,YELLOW,30,2434
307,1535,0,32,15.606055377121582,17,15,0,0,north_south,GREEN,30,3036
307,1535,1,13,12.582332655954627,7,4,1,1,north_south,GREEN,30,1183
307,1535,2,40,14.037303394260391,20,15,1,4,north_south,GREEN,30,2090
307,1535,3,53,14.435314656957043,23,26,0,4,north_south,GREEN,30,2434
308,1540,0,24,15.6900438655573,10,9,3,2,north_south,GREEN,30,3056
308,1540,1,5,12.638527247290982,0,0,3,2,north_south,GREEN,30,1199
308,1540,2,25,14.189518883001192,11,6,4,4,north_south,GREEN,30,2110
308,1540,3,44,14.595652598499445,15,19,4,6,north_south,GREEN,30,2454
309,1545,0,13,15.665154005027231,2,2,5,4,north_south,GREEN,30,3076
309,1545,1,6,12.61754128438719,0,0,3,3,north_south,GREEN,30,1201
309,1545,2,12,14.190546348967679,2,0,4,6,north_south,GREEN,30,2127
309,1545,3,27,14.672390391748053,6,10,4,7,north_south,GREEN,30,2474
310,1550,0,18,15.632241736909204,0,0,9,9,north_south,GREEN,30,3084
310,1550,1,9,12.607565898351769,0,0,4,5,north_south,GREEN,30,1202
310,1550,2,12,14.145997461188735,0,0,5,7,north_south,GREEN,30,2135
310,1550,3,17,14.662687745253255,0,4,6,7,north_south,GREEN,30,2490
311,1555,0,18,15.602561463066467,0,0,9,9,north_south,GREEN,30,3090
311,1555,1,11,12.557403146217494,0,0,4,7,north_south,GREEN,30,1207
311,1555,2,13,14.139771621164947,0,0,5,8,north_south,GREEN,30,2136
311,1555,3,17,14.607156441430991,0,0,7,10,north_south,GREEN,30,2501
312,1560,0,21,15.583797408173675,0,0,11,10,north_south,GREEN,30,3094
312,1560,1,12,12.527320678971197,0,0,4,8,north_south,GREEN,30,1210
312,1560,2,16,14.139771621164947,0,0,7,9,north_south,GREEN,30,2136
312,1560,3,23,14.595253708401177,0,0,12,11,north_south,GREEN,30,2503
313,1565,0,31,15.550518703764027,0,0,18,13,north_south,YELLOW,30,3101
313,1565,1,12,12.505956292395,0,0,4,8,north_south,YELLOW,30,1212
313,1565,2,20,14.101333946645521,0,0,8,12,north_south,YELLOW,30,2142
313,1565,3,24,14.571681248534631,0,0,12,12,north_south,YELLOW,30,2507
314,1570,0,41,15.550518703764027,3,3,20,15,east_west,GREEN,30,3101
314,1570,1,17,12.505956292395,4,1,4,8,east_west,GREEN,30,1212
314,1570,2,23,14.101333946645521,0,0,11,12,east_west,GREEN,30,2142
314,1570,3,33,14.571681248534631,3,1,15,14,east_west,GREEN,30,2507
315,1575,0,30,15.629126678911442,6,5,13,6,east_west,GREEN,30,3121
315,1575,1,6,12.624163385743195,5,1,0,0,east_west,GREEN,30,1228
315,1575,2,10,14.201999473399555,4,0,3,3,east_west,GREEN,30,2162
315,1575,3,22,14.683291997895793,4,4,8,6,east_west,GREEN,30,2527
316,1580,0,21,15.611582188492921,8,9,4,0,east_west,GREEN,30,3138
316,1580,1,7,12.613368357349325,5,2,0,0,east_west,GREEN,30,1229
316,1580,2,7,14.132416363646168,6,1,0,0,east_west,GREEN,30,2176
316,1580,3,12,14.648767406898656,6,6,0,0,east_west,GREEN,30,2543
317,1585,0,24,15.592234115864848,12,12,0,0,east_west,GREEN,30,3144
317,1585,1,10,12.603228863292891,7,3,0,0,east_west,GREEN,30,1230
317,1585,2,9,14.099550503332011,7,2,0,0,east_west,GREEN,30,2181
317,1585,3,16,14.630928657467702,7,9,0,0,east_west,GREEN,30,2546
318,1590,0,31,15.560978678566737,14,17,0,0,east_west,GREEN,30,3150
318,1590,1,12,12.563320854634883,8,4,0,0,east_west,GREEN,30,1234
318,1590,2,10,14.086309574145195,8,2,0,0,east_west,GREEN,30,2183
318,1590,3,20,14.607491821891024,9,11,0,0,east_west,GREEN,30,2550
319,1595,0,42,15.550369476147191,18,24,0,0,east_west,GREEN,30,3152
319,1595,1,16,12.542778527025765,9,7,0,0,east_west,GREEN,30,1236
319,1595,2,12,14.053255764949858,9,3,0,0,east_west,GREEN,30,2188
319,1595,3,22,14.584333257480605,9,13,0,0,east_west,GREEN,30,2554
320,1600,0,49,15.51051607826593,24,25,0,0,east_west,YELLOW,30,3160
320,1600,1,19,12.521537368723793,11,8,0,0,east_west,YELLOW,30,1238
320,1600,2,17,14.020247121103635,11,6,0,0,east_west,YELLOW,30,2193
320,1600,3,28,14.56145828417881,11,17,0,0,east_west,YELLOW,30,2558
321,1605,0,58,15.51051607826593,25,28,3,2,north_south,GREEN,30,3160
321,1605,1,21,12.521537368723793,13,8,0,0,north_south,GREEN,30,1238
321,1605,2,22,14.020247121103635,11,10,0,1,north_south,GREEN,30,2193
321,1605,3,35,14.56145828417881,12,19,3,1,north_south,GREEN,30,2558
322,1610,0,53,15.620863918586943,20,25,5,3,north_south,GREEN,30,3180
322,1610,1,6,12.704910049102581,5,0,0,1,north_south,GREEN,30,1257
322,1610,2,10,14.074616137581026,3,1,4,2,north_south,GREEN,30,2213
322,1610,3,24,14.677761092408552,5,9,5,5,north_south,GREEN,30,2578
323,1615,0,40,15.666675534448302,13,17,6,4,north_south,GREEN,30,3200
323,1615,1,2,12.648801811145981,0,0,0,2,north_south,GREEN,30,1266
323,1615,2,10,14.026721022370241,0,0,5,5,north_south,GREEN,30,2223
323,1615,3,16,14.64656555585245,0,1,6,9,north_south,GREEN,30,2596
324,1620,0,35,15.67113640670714,4,11,12,8,north_south,GREEN,30,3220
324,1620,1,6,12.63011652840132,0,0,1,5,north_south,GREEN,30,1268
324,1620,2,15,14.002186476420217,0,0,9,6,north_south,GREEN,30,2227
324,1620,3,17,14.62659721115421,0,0,8,9,north_south,GREEN,30,2600
325,1625,0,32,15.645320634838665,0,3,17,12,north_south,GREEN,30,3235
325,1625,1,6,12.600404085871725,0,0,1,5,north_south,GREEN,30,1271
325,1625,2,18,13.966000323188425,0,0,11,7,north_south,GREEN,30,2233
325,1625,3,20,14.604567200242467,0,0,9,11,north_south,GREEN,30,2604
326,1630,0,33,15.62830001817828,0,0,18,15,north_south,GREEN,30,3240
326,1630,1,7,12.561014564952883,0,0,2,5,north_south,GREEN,30,1275
326,1630,2,28,13.924071733199293,0,0,16,12,north_south,GREEN,30,2240
326,1630,3,22,14.587611983309783,0,0,10,12,north_south,GREEN,30,2607
327,1635,0,36,15.605022207586304,0,0,19,17,north_south,YELLOW,30,3245
327,1635,1,12,12.551861402026582,0,0,6,6,north_south,YELLOW,30,1276
327,1635,2,32,13.912205367272636,0,0,19,13,north_south,YELLOW,30,2242
327,1635,3,26,14.55497534803651,0,0,12,14,north_south,YELLOW,30,2613
328,1640,0,42,15.605022207586304,2,1,21,18,east_west,GREEN,30,3245
328,1640,1,17,12.551861402026582,1,0,8,8,east_west,GREEN,30,1276
328,1640,2,39,13.912205367272636,2,1,23,13,east_west,GREEN,30,2242
328,1640,3,29,14.55497534803651,0,1,14,14,east_west,GREEN,30,2613
329,1645,0,34,15.69863214087134,5,6,13,10,east_west,GREEN,30,3265
329,1645,1,5,12.568946346366271,4,1,0,0,east_west,GREEN,30,1294
329,1645,2,26,14.026339900227306,4,2,15,5,east_west,GREEN,30,2262
329,1645,3,17,14.68240636337716,0,3,8,6,east_west,GREEN,30,2633
330,1650,0,19,15.721763749824799,7,6,4,2,east_west,GREEN,30,3285
330,1650,1,9,12.568946346366271,6,3,0,0,east_west,GREEN,30,1294
330,1650,2,19,14.039039980517833,5,5,9,0,east_west,GREEN,30,2277
330,1650,3,5,14.644752317013257,0,5,0,0,east_west,GREEN,30,2650
331,1655,0,20,15.688349546137651,10,10,0,0,east_west,GREEN,30,3295
331,1655,1,9,12.568946346366271,6,3,0,0,east_west,GREEN,30,1294
331,1655,2,13,14.001350479951476,5,7,1,0,east_west,GREEN,30,2289
331,1655,3,9,14.605245078389729,3,6,0,0,east_west,GREEN,30,2657
332,1660,0,24,15.635325591980498,12,12,0,0,east_west,GREEN,30,3306
332,1660,1,10,12.548702635674445,6,4,0,0,east_west,GREEN,30,1296
332,1660,2,12,13.972304517889443,5,7,0,0,east_west,GREEN,30,2294
332,1660,3,14,14.544278230059463,7,7,0,0,east_west,GREEN,30,2668
333,1665,0,33,15.61035644379496,18,15,0,0,east_west,GREEN,30,3311
333,1665,1,15,12.548702635674445,8,7,0,0,east_west,GREEN,30,1296
333,1665,2,16,13.94135118745076,8,8,0,0,east_west,GREEN,30,2299
333,1665,3,18,14.52804876369088,8,10,0,0,east_west,GREEN,30,2671
334,1670,0,39,15.58097155856295,21,18,0,0,east_west,YELLOW,30,3317
334,1670,1,16,12.529072565731202,8,8,0,0,east_west,YELLOW,30,1298
334,1670,2,19,13.897462064191682,11,8,0,0,east_west,YELLOW,30,2306
334,1670,3,18,14.522508805907934,8,10,0,0,east_west,YELLOW,30,2672
335,1675,0,47,15.58097155856295,24,19,2,2,north_south,GREEN,30,3317
335,1675,1,19,12.529072565731202,8,9,0,2,north_south,GREEN,30,1298
335,1675,2,25,13.897462064191682,12,10,2,1,north_south,GREEN,30,2306
335,1675,3,28,14.522508805907934,11,12,4,1,north_south,GREEN,30,2672
336,1680,0,37,15.674608882381335,15,16,4,2,north_south,GREEN,30,3337
336,1680,1,8,12.66099970995549,0,3,3,2,north_south,GREEN,30,1317
336,1680,2,12,13.99162555838932,2,1,6,3,north_south,GREEN,30,2326
336,1680,3,16,14.577640935105272,4,3,5,4,north_south,GREEN,30,2692
337,1685,0,25,15.69006568210137,7,9,6,3,north_south,GREEN,30,3357
337,1685,1,6,12.62605059537304,0,0,3,3,north_south,GREEN,30,1322
337,1685,2,11,13.969458601273228,0,0,7,4,north_south,GREEN,30,2332
337,1685,3,13,14.542672177485166,0,0,7,6,north_south,GREEN,30,2702
338,1690,0,13,15.655000569316478,0,1,6,6,north_south,GREEN,30,3375
338,1690,1,8,12.587781357989158,0,0,4,4,north_south,GREEN,30,1326
338,1690,2,14,13.922892645450752,0,0,8,6,north_south,GREEN,30,2340
338,1690,3,19,14.52176926783181,0,0,12,7,north_south,GREEN,30,2706
339,1695,0,16,15.624431308721466,0,0,8,8,north_south,GREEN,30,3382
339,1695,1,11,12.559695525958439,0,0,5,6,north_south,GREEN,30,1329
339,1695,2,18,13.899954220219517,0,0,9,9,north_south,GREEN,30,2344
339,1695,3,24,14.495332138129527,0,0,15,9,north_south,GREEN,30,2711
340,1700,0,23,15.615548475561802,0,0,12,11,north_south,GREEN,30,3384
340,1700,1,13,12.514686775789137,0,0,6,7,north_south,GREEN,30,1334
340,1700,2,22,13.888508539747367,0,0,10,12,north_south,GREEN,30,2346
340,1700,3,28,14.469361547098199,0,0,17,11,north_south,GREEN,30,2716
341,1705,0,26,15.596951221542554,0,0,13,13,north_south,YELLOW,30,3388
341,1705,1,14,12.506153642256002,0,0,6,8,north_south,YELLOW,30,1335
341,1705,2,25,13.871463541519873,0,0,13,12,north_south,YELLOW,30,2349
341,1705,3,31,14.427502323833004,0,0,19,12,north_south,YELLOW,30,2724
342,1710,0,36,15.596951221542554,0,3,15,18,east_west,GREEN,30,3388
342,1710,1,21,12.506153642256002,0,2,10,9,east_west,GREEN,30,1335
342,1710,2,32,13.871463541519873,1,0,15,16,east_west,GREEN,30,2349
342,1710,3,38,14.427502323833004,4,1,19,14,east_west,GREEN,30,2724
343,1715,0,27,15.665367604703842,4,5,8,10,east_west,GREEN,30,3408
343,1715,1,5,12.609989364836368,2,2,0,1,east_west,GREEN,30,1355
343,1715,2,22,13.992108442549814,4,4,8,6,east_west,GREEN,30,2369
343,1715,3,31,14.54706136810896,6,6,12,7,east_west,GREEN,30,2744
344,1720,0,17,15.631144326965055,8,5,3,1,east_west,GREEN,30,3428
344,1720,1,4,12.594497594955326,2,2,0,0,east_west,GREEN,30,1357
344,1720,2,8,13.955652453884513,4,4,0,0,east_west,GREEN,30,2386
344,1720,3,20,14.559173917157903,8,9,3,0,east_west,GREEN,30,2761
345,1725,0,21,15.585709874229405,12,9,0,0,east_west,GREEN,30,3439
345,1725,1,6,12.594497594955326,3,3,0,0,east_west,GREEN,30,1357
345,1725,2,10,13.913958650973571,4,6,0,0,east_west,GREEN,30,2393
345,1725,3,21,14.547186132769557,12,9,0,0,east_west,GREEN,30,2765
346,1730,0,24,15.57676868538347,15,9,0,0,east_west,GREEN,30,3441
346,1730,1,7,12.584762709467428,3,4,0,0,east_west,GREEN,30,1358
346,1730,2,19,13.890063555435917,8,11,0,0,east_west,GREEN,30,2397
346,1730,3,24,14.52585477069126,14,10,0,0,east_west,GREEN,30,2769
347,1735,0,26,15.56265940423108,17,9,0,0,east_west,GREEN,30,3444
347,1735,1,8,12.565690728379181,4,4,0,0,east_west,GREEN,30,1360
347,1735,2,24,13.872313429518279,8,16,0,0,east_west,GREEN,30,2400
347,1735,3,29,14.499460958314492,17,12,0,0,east_west,GREEN,30,2774
348,1740,0,37,15.539749978952507,25,12,0,0,east_west,YELLOW,30,3449
348,1740,1,10,12.53744840660968,5,5,0,0,east_west,YELLOW,30,1363
348,1740,2,26,13.855058200785066,9,17,0,0,east_west,YELLOW,30,2403
348,1740,3,35,14.483456409718293,22,13,0,0,east_west,YELLOW,30,2777
349,1745,0,47,15.539749978952507,28,13,2,4,north_south,GREEN,30,3449
349,1745,1,13,12.53744840660968,5,6,1,1,north_south,GREEN,30,1363
349,1745,2,34,13.855058200785066,10,19,2,3,north_south,GREEN,30,2403
349,1745,3,43,14.483456409718293,25,16,0,2,north_south,GREEN,30,2777
350,1750,0,37,15.622539536246508,24,4,2,7,north_south,GREEN,30,3469
350,1750,1,3,12.616901371224332,0,0,2,1,north_south,GREEN,30,1375
350,1750,2,23,13.956560372612696,4,11,4,4,north_south,GREEN,30,2423
350,1750,3,29,14.619425511726078,17,6,2,4,north_south,GREEN,30,2797
351,1755,0,28,15.629165053460378,16,0,5,7,north_south,GREEN,30,3484
351,1755,1,5,12.60847819063134,0,0,3,2,north_south,GREEN,30,1376
351,1755,2,18,13.947886271764018,0,3,7,8,north_south,GREEN,30,2438
351,1755,3,19,14.624660161117166,8,1,3,7,north_south,GREEN,30,2817
352,1760,0,27,15.61226550523372,9,0,7,11,north_south,GREEN,30,3498
352,1760,1,8,12.583478190631341,0,0,4,4,north_south,GREEN,30,1379
352,1760,2,19,13.911380613718556,0,0,9,10,north_south,GREEN,30,2446
352,1760,3,18,14.594454674200893,2,0,6,10,north_south,GREEN,30,2831
353,1765,0,24,15.580700499458112,0,0,10,14,north_south,GREEN,30,3511
353,1765,1,11,12.55756903749431,0,0,6,5,north_south,GREEN,30,1382
353,1765,2,22,13.900340313736242,0,0,11,11,north_south,GREEN,30,2448
